Linear Greedy Val,Quadratic Greedy Val,Projected Subgradient Val,Linear Greedy Strategy,Quadratic Greedy Strategy,Projected Subgradient Strategy,x,y,u
0.23947993162869285,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[34.711648831852244, 89.06041632710756, 94.76441254544159, 40.64912182829887, 26.556681564178373, 59.83149675439491, 77.71330670847375, 55.55838604504708, 44.19286634764311, 27.950757669902515]","[1, 0, 1, 1, 1, 0, 1, 0, 0, 1]","[36.547187047379516, 41.33688095662168, 25.35189887652122]"
0.6218634237433069,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[56.15058664974104, 77.16352151443053, 91.91016070203848, 83.01147612997909, 95.42049178916868, 60.908286906213625, 63.6708412664512, 50.85145256967272, 78.68443974952862, 66.16708633271122]","[1, 0, 1, 1, 0, 0, 1, 1, 1, 1]","[49.80269591697818, 39.65989818730957, 17.755486563453772]"
0.044849965058798416,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[53.95526987218286, 60.52036982573715, 18.617671144382765, 25.32903637074434, 20.606178119101116, 61.612953620626925, 60.916961180722375, 67.4655854209813, 84.53054529877988, 95.22890408172185]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0]","[95.13667916455685, 40.80222456810228, 36.07880241841632]"
0.2534956369682393,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[78.54113796614897, 69.3273244841775, 83.69453300731202, 45.90882677285889, 30.728907398705385, 12.015178965221434, 77.67485194732413, 48.710615792308054, 36.90092233482464, 85.08594468514241]","[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]","[30.18858882826968, 49.23167461907303, 50.76734611595324]"
0.1355446872844248,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[87.7659741249048, 49.28092484986541, 36.83111877437409, 94.08254408547629, 52.813413690713276, 66.39669716726789, 17.94347131680619, 31.903817323738554, 12.261410031378814, 54.50299340378158]","[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[93.00466292400893, 30.605605799951263, 30.832804252758994]"
0.07110715863247913,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[17.95406552682458, 40.632193275873824, 66.3539129275594, 69.60873683435209, 13.791788027295892, 72.91370075126986, 28.59615329518459, 92.60988790450095, 50.87625097708059, 37.284632224452885]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[38.449015355578595, 21.808123083161057, 50.05055067307177]"
0.13205322215870052,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[11.185558314262252, 92.98748681310371, 44.09681667334716, 35.936640657452244, 75.6996685854601, 74.63785416175443, 95.12023566936067, 69.67146756739167, 11.163902167491237, 78.5100432814657]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 0]","[32.66036739695644, 93.40221261130377, 88.69666189004774]"
0.011340005979379647,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[82.39965008455307, 14.378985180838622, 54.40603211210056, 76.70732760278915, 24.465970332633262, 72.47140954995032, 50.82511140359226, 31.23304612377721, 10.576123565273539, 48.46423765938159]","[0, 0, 1, 1, 0, 1, 1, 0, 0, 0]","[89.94598286712446, 53.189728433492434, 84.601472324156]"
0.030501730668210394,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[40.2989303434199, 26.15952198971354, 17.048102557394138, 77.35991994464668, 76.08840526441266, 93.20148050191341, 93.70576872332421, 10.739849535258635, 74.29505186383291, 51.89146263882475]","[1, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[59.06622287842486, 36.0744588671556, 22.984621089997137]"
0.050385474903757436,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[85.05384001031325, 60.590055652570065, 22.1648319385669, 70.50461693806176, 29.38552052467418, 84.72075536833736, 54.20824370518532, 48.21683521123184, 21.608992935833513, 10.139327851633603]","[1, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[28.404323057240443, 22.15382107012749, 15.449587228334016]"
0.13397121570757747,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[84.07414760565072, 24.235664396551904, 52.5790736409679, 74.80209766642788, 39.09972065541906, 45.94011838908268, 56.912672248823895, 36.94404872696291, 58.109146259225724, 13.998776386332086]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[0.8051105706856965, 87.07359466480044, 38.94944924300637]"
0.016019448745103845,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[65.47088591971459, 11.350742536433442, 41.60807279992568, 18.606534917372123, 24.38706455015395, 88.61367056302697, 91.84879125516308, 88.1354858870135, 40.61809123373769, 40.4392554039369]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[92.27527257723804, 19.931790454434793, 43.717059941909895]"
0.008150703368906477,0.0020376758422266245,-0.001026864667991131,"[0.0, 1.0, 0.0]","[0.25, 0.5, 0.25]","[1.6073060384301312e-05, 0.6666505533963173, 0.3333333735432984]","[23.804490007718385, 54.88816374291258, 51.02814714452734, 16.16789916487189, 54.81592050185999, 28.573733998787883, 56.831457750604166, 26.976846518319235, 56.984177640412405, 16.499811449175233]","[1, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[96.57439738234153, 32.785631826606256, 56.342255738971836]"
0.1291354866451849,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[58.65860296615076, 26.32035733480165, 36.08124453354654, 33.128146335286196, 96.06463197423032, 18.362845128983253, 56.746707503347686, 48.304068861822046, 20.085284499286, 21.45917894236033]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 0]","[78.0232079782586, 66.69202737519828, 8.056147889383558]"
0.16095063700633988,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[39.227554250006634, 53.32551891460221, 88.02817424218253, 30.882407412618072, 78.45403960187889, 24.688502853483186, 63.45468875223025, 90.20526205872027, 60.78160053429389, 96.05466093497304]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 0]","[79.1180434258838, 14.678035899669439, 74.57401879794715]"
0.016865257346369678,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[19.238856312958163, 35.63006137303084, 74.65710876889064, 61.32284645792041, 60.289843365211894, 34.940873354044285, 12.11062875553565, 18.08521286911739, 76.27059452147488, 18.51209330579467]","[1, 1, 0, 1, 1, 0, 0, 1, 0, 0]","[48.256694957373305, 52.49499129053484, 57.85551742655629]"
0.08468314644454,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[96.11293766040188, 66.65071271452564, 27.346354379796107, 63.7042792889347, 78.45578795303274, 38.90403337282794, 26.019341455696853, 88.0658171014901, 29.796543988832912, 15.358730525847553]","[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]","[88.73684241841295, 76.91363466361895, 97.66604564174365]"
0.03276141217571796,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[67.95207911402782, 23.63389460329182, 30.01364867134666, 84.09670465770793, 98.90932074690075, 31.582911861799438, 45.41466100001801, 25.317719147640144, 11.772947827866881, 29.696517946741672]","[0, 0, 1, 1, 0, 0, 1, 1, 0, 0]","[58.25677153398734, 87.93931042434274, 51.11602177098852]"
0.04408857792447313,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[70.39043175059973, 92.27230521888052, 20.794557742541812, 36.52719293362736, 84.42250981708122, 70.10211643779755, 63.221829378143596, 20.353766372280006, 23.887103928645978, 26.75791252318508]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 0]","[54.30593909120957, 49.72464381922781, 48.012591148128124]"
0.21364957277526253,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[43.80321016415012, 35.71084485614592, 95.31576113309204, 46.04578429712302, 16.8488675806014, 26.11499202146094, 83.30867782681705, 79.2321538292062, 68.70650984479437, 88.08955737805293]","[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]","[50.018127810653986, 24.20566420405168, 66.42424625922425]"
0.061216212611945875,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[50.666668755401254, 96.1218200426119, 44.459393795865154, 36.316333633276535, 23.62477366404977, 91.46819636872986, 20.661858195760033, 57.78330562102659, 59.982195532021436, 82.1690296123704]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 0]","[16.412931691848843, 78.86193292785225, 73.89918890083256]"
0.264149114501367,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[12.852181626631115, 41.43894828419167, 23.790575194455187, 74.1853112618961, 47.7966537457859, 51.06570686310281, 77.2236296276437, 94.34984395499596, 24.20395727702524, 35.555950652134364]","[1, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[89.06823246380567, 12.138690763546723, 36.15814601725774]"
0.12621215877912548,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[92.09234885067761, 99.03025549226591, 21.462024232495658, 55.350048440015705, 14.671540349165378, 73.09858092123444, 89.82298348592126, 83.9183076762783, 22.416878942814897, 70.78267369214043]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 1]","[56.8697354062749, 22.749827174698247, 58.17474023136104]"
0.5853329905376372,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[56.640924475573094, 38.62917417935182, 49.389737705172344, 35.4916702224199, 20.702369103395554, 62.23859178781778, 39.10944181995518, 23.809385984372284, 48.687367123266796, 53.54506163018148]","[1, 0, 0, 0, 1, 0, 1, 1, 1, 0]","[69.24419364098763, 11.005491092799335, 57.08533745477329]"
0.016169612127631336,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[94.87196031835354, 18.388603905072785, 68.83595221167641, 82.9158336578208, 57.37437419945153, 43.9185508810535, 81.76325235029448, 94.88035083207214, 10.42493499810369, 59.81940143069048]","[0, 0, 1, 1, 0, 0, 1, 1, 0, 1]","[13.76305465138059, 57.85987476550336, 45.11106792634406]"
0.11800866484860545,-0.007114829774785232,-0.013109722792121553,"[0.0, 0.0, 1.0]","[0.4, 0.2, 0.4]","[0.7986450448434822, 0.2013549551565178, 0.0]","[57.35504240390023, 30.253767348568974, 48.72086946846528, 37.274856184724825, 41.65622105558419, 63.11067853563184, 21.016229399323972, 83.32680057404794, 42.17120802266531, 48.466091120911784]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]","[13.120578756472657, 50.64045092780329, 76.00912661838646]"
0.023972687570501083,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[86.0914052825763, 14.940164463688367, 11.40314336816213, 33.21258608296772, 14.11371868368443, 57.717221246804044, 80.7042069206669, 47.80331872368701, 49.9911218700385, 65.75578429028423]","[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[59.72045572044249, 74.5149779170341, 51.49119714035929]"
0.29828603217508476,-0.001342078895767873,-0.0033599975605485832,"[1.0, 0.0, 0.0]","[0.4, 0.2, 0.4]","[0.5050059433178158, 0.0, 0.49499405668218427]","[98.19054405400958, 55.81059651681695, 49.091190673548745, 54.23322111558564, 76.73383922407437, 43.83087904944203, 60.711143685859696, 66.89283965368483, 82.1795661197026, 48.26920966256886]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 1]","[0.7538529635180868, 76.61729182446349, 0.8143024659425957]"
0.0071721439926268615,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[23.39482907571115, 13.984484830157502, 89.49264461662091, 67.42686377717078, 50.91430190056503, 80.74924243970699, 93.38373996859458, 55.43849637887817, 42.49651066075373, 26.414310399504558]","[0, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[36.414489497268185, 20.929225639086734, 64.6518558509696]"
0.018589037843604356,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[64.93647782979212, 40.81057875042225, 82.54737930670277, 10.382692743337978, 57.72441278901278, 96.00282531910204, 89.71618901774761, 40.12492623294045, 29.65290079297527, 25.578706916462835]","[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]","[39.05671369815893, 68.29941443641641, 10.3617797362617]"
-0.012003855938583774,0.008368332793247557,0.0,"[1.0, 0.0, 0.0]","[0.4, 0.2, 0.4]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[63.237285404642805, 24.76466020889857, 30.164662117907636, 39.46436390044831, 69.47731180427076, 14.56552406157222, 13.97527139441781, 86.9283463531109, 63.13940585842252, 87.69929237082695]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[87.08031080214674, 64.94119262618968, 48.0422307818318]"
0.16556172386828572,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[32.85191739198241, 90.09412046144764, 28.360078329011543, 82.40358755715856, 15.252589795489342, 33.4559131323581, 25.51991507257643, 88.33351854426449, 58.00133955426605, 41.39955116703131]","[1, 1, 1, 1, 1, 0, 1, 0, 0, 1]","[9.320211760668517, 67.57173381102218, 42.489008031086705]"
0.1949662443080616,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[41.76556726323389, 45.08574119253503, 17.902996602436474, 63.141255868058046, 97.8319512411919, 93.76023006975693, 91.74294348431465, 35.69600759695072, 62.352680371447434, 68.11720777810245]","[1, 1, 0, 1, 0, 0, 0, 0, 1, 1]","[96.19435169075506, 59.13963679288175, 35.3984945416259]"
0.12428451618885261,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[57.11624345096087, 23.513259684624032, 30.36686599437166, 99.728387433699, 16.866809887840247, 35.94755171304975, 23.430790289700965, 30.76988201520855, 48.543718970022645, 94.0472041912353]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]","[12.394353691864247, 6.810742723060359, 85.8963878702531]"
0.17747832478950126,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[87.57072155618829, 10.363641534781118, 55.716658207307134, 45.87234593389142, 89.27115232205418, 18.556034340018527, 79.0245012202653, 89.2128828933009, 69.44457291848326, 23.91899252747327]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]","[85.73437914735435, 28.240226468966544, 28.804291078246703]"
0.17181671897381467,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[11.132185209426117, 18.22518316900669, 43.496254566063634, 52.882999288057555, 92.15985510987377, 18.812635284729446, 56.203808116910814, 76.05285628465298, 69.26004415882895, 85.77535727609656]","[1, 0, 0, 0, 1, 1, 1, 1, 1, 0]","[5.353280778111314, 8.9443341101068, 27.92515125092675]"
0.02782970954247943,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[61.248068719737965, 88.79787381338394, 98.1823444989729, 52.983991958640054, 86.2340927088346, 72.23239545096641, 32.35645886133029, 79.1532812518445, 93.933493911993, 64.57993722931926]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]","[63.01425700634616, 80.67351800928513, 36.5853062454915]"
0.023556682256900774,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[63.01330333003454, 71.05290414561753, 15.42934490486947, 35.37946495165012, 10.560955225377569, 83.90000864248017, 83.49880082051087, 46.97901638188244, 67.03957516633395, 10.981918949849138]","[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]","[42.17329821170185, 14.488324267935514, 58.84268555843663]"
0.15923964133631638,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[21.47692040670922, 70.24566732222526, 91.84572122198371, 90.0265079153856, 28.47159095268586, 13.211981525646342, 97.74514341192804, 13.668361605373743, 24.190254186948806, 84.59300448299666]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[11.747361279603863, 10.601497040233387, 57.30224800528725]"
0.1113967202445279,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[55.87574847687775, 25.933638478056587, 90.38516092330238, 30.646744717131888, 23.417822816617686, 16.14824505544763, 19.92077302711482, 50.24804587031949, 74.81853952071334, 99.3050101689906]","[0, 0, 0, 1, 0, 1, 1, 0, 1, 0]","[69.12544491496752, 47.103066032743094, 17.049407326750433]"
0.31315546760665114,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[13.178232537308254, 53.27926393357586, 57.776172130373155, 26.742663203053784, 18.7498939598091, 35.82444624075265, 74.7390335444089, 38.686626110200876, 95.8783468429084, 60.17264959514524]","[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","[92.24898468453073, 21.198003999314942, 14.31093101940376]"
0.033229974389085815,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[15.711237177939871, 59.34276219990171, 15.350892045195568, 17.89482713551078, 28.754383763306972, 93.69497662105928, 13.172100821792172, 45.24935448205413, 68.41690187869885, 65.23770717589935]","[0, 1, 1, 1, 1, 0, 1, 0, 1, 0]","[66.32685041376752, 62.8855058973495, 68.77161989493634]"
